class_id,school_id,municipality_code,grade,section,class_name,academic_year,max_students,classroom_number,is_active,created_at,updated_at
CLS-461-00024,461-SCH-007,461,2,C,2.C,2024-2025,26,L203,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00025,461-SCH-005,461,9,B,9.B,2024-2025,24,L146,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00026,461-SCH-001,461,8,C,8.C,2024-2025,24,L109,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00027,461-SCH-004,461,9,A,9.A,2024-2025,26,L242,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00028,461-SCH-002,461,4,B,4.B,2024-2025,26,L295,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00029,461-SCH-007,461,4,B,4.B,2024-2025,25,L191,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00030,461-SCH-004,461,5,C,5.C,2024-2025,28,L256,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00031,461-SCH-007,461,8,A,8.A,2024-2025,27,L248,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00032,461-SCH-005,461,3,C,3.C,2024-2025,27,L285,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00033,461-SCH-001,461,6,A,6.A,2024-2025,22,L109,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00034,461-SCH-002,461,1,A,1.A,2024-2025,23,L247,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00035,461-SCH-003,461,6,C,6.C,2024-2025,22,L224,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00036,461-SCH-006,461,1,A,1.A,2024-2025,28,L202,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00037,461-SCH-007,461,6,B,6.B,2024-2025,28,L133,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00038,461-SCH-002,461,3,B,3.B,2024-2025,24,L124,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00039,461-SCH-006,461,8,B,8.B,2024-2025,22,L104,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00040,461-SCH-002,461,6,C,6.C,2024-2025,22,L246,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00041,461-SCH-004,461,7,B,7.B,2024-2025,22,L222,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00042,461-SCH-005,461,4,B,4.B,2024-2025,25,L115,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00043,461-SCH-002,461,7,C,7.C,2024-2025,23,L240,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00044,461-SCH-004,461,6,B,6.B,2024-2025,26,L159,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00045,461-SCH-004,461,4,C,4.C,2024-2025,23,L239,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00046,461-SCH-001,461,9,B,9.B,2024-2025,22,L258,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00047,461-SCH-003,461,4,A,4.A,2024-2025,28,L225,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00048,461-SCH-006,461,1,C,1.C,2024-2025,22,L111,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00049,461-SCH-001,461,4,C,4.C,2024-2025,26,L112,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00050,461-SCH-007,461,0,C,0.C,2024-2025,26,L233,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00051,461-SCH-003,461,5,B,5.B,2024-2025,25,L173,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00052,461-SCH-002,461,8,C,8.C,2024-2025,25,L281,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00053,461-SCH-007,461,8,B,8.B,2024-2025,25,L193,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00054,461-SCH-003,461,1,C,1.C,2024-2025,27,L233,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00055,461-SCH-003,461,4,C,4.C,2024-2025,25,L149,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00056,461-SCH-006,461,3,A,3.A,2024-2025,22,L293,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00057,461-SCH-005,461,8,C,8.C,2024-2025,26,L246,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00058,461-SCH-001,461,8,A,8.A,2024-2025,28,L295,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00059,461-SCH-006,461,6,B,6.B,2024-2025,24,L110,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00060,461-SCH-004,461,6,C,6.C,2024-2025,26,L161,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00061,461-SCH-003,461,5,C,5.C,2024-2025,28,L287,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00062,461-SCH-006,461,8,B,8.B,2024-2025,22,L107,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00063,461-SCH-001,461,9,C,9.C,2024-2025,23,L169,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00064,461-SCH-003,461,5,B,5.B,2024-2025,25,L227,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00065,461-SCH-001,461,9,A,9.A,2024-2025,25,L253,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00066,461-SCH-002,461,6,A,6.A,2024-2025,27,L109,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00067,461-SCH-005,461,4,C,4.C,2024-2025,25,L289,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00068,461-SCH-002,461,5,B,5.B,2024-2025,27,L155,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00069,461-SCH-006,461,7,B,7.B,2024-2025,22,L244,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00070,461-SCH-004,461,9,C,9.C,2024-2025,27,L266,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00071,461-SCH-002,461,7,B,7.B,2024-2025,27,L203,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00072,461-SCH-006,461,0,C,0.C,2024-2025,27,L151,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00073,461-SCH-001,461,2,A,2.A,2024-2025,28,L277,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00074,461-SCH-005,461,5,C,5.C,2024-2025,26,L280,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00075,461-SCH-004,461,8,B,8.B,2024-2025,26,L212,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00076,461-SCH-004,461,7,B,7.B,2024-2025,25,L117,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00077,461-SCH-006,461,6,B,6.B,2024-2025,25,L291,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00078,461-SCH-006,461,7,C,7.C,2024-2025,24,L203,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00079,461-SCH-004,461,8,C,8.C,2024-2025,25,L196,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00080,461-SCH-001,461,3,B,3.B,2024-2025,23,L277,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00081,461-SCH-007,461,3,B,3.B,2024-2025,27,L247,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00082,461-SCH-003,461,8,A,8.A,2024-2025,26,L100,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00083,461-SCH-002,461,0,B,0.B,2024-2025,24,L219,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00084,461-SCH-007,461,7,C,7.C,2024-2025,28,L179,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00085,461-SCH-002,461,7,A,7.A,2024-2025,26,L122,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00086,461-SCH-004,461,0,C,0.C,2024-2025,24,L271,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00087,461-SCH-002,461,9,B,9.B,2024-2025,23,L220,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00088,461-SCH-001,461,1,B,1.B,2024-2025,25,L222,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00089,461-SCH-006,461,7,B,7.B,2024-2025,27,L114,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00090,461-SCH-005,461,7,B,7.B,2024-2025,25,L274,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00091,461-SCH-006,461,6,C,6.C,2024-2025,23,L245,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00092,461-SCH-007,461,4,B,4.B,2024-2025,23,L110,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00093,461-SCH-006,461,9,B,9.B,2024-2025,26,L281,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00094,461-SCH-007,461,4,A,4.A,2024-2025,23,L263,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00095,461-SCH-007,461,8,B,8.B,2024-2025,25,L272,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00096,461-SCH-004,461,8,A,8.A,2024-2025,27,L135,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00097,461-SCH-002,461,2,C,2.C,2024-2025,25,L281,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00098,461-SCH-001,461,3,B,3.B,2024-2025,28,L200,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00099,461-SCH-001,461,5,A,5.A,2024-2025,22,L161,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00100,461-SCH-004,461,6,B,6.B,2024-2025,26,L191,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00101,461-SCH-004,461,7,C,7.C,2024-2025,24,L257,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00102,461-SCH-004,461,7,C,7.C,2024-2025,22,L140,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00103,461-SCH-006,461,1,B,1.B,2024-2025,27,L105,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00104,461-SCH-001,461,7,B,7.B,2024-2025,25,L144,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00105,461-SCH-003,461,3,B,3.B,2024-2025,27,L133,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00106,461-SCH-006,461,4,A,4.A,2024-2025,22,L266,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00107,461-SCH-005,461,0,C,0.C,2024-2025,24,L296,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00108,461-SCH-007,461,1,C,1.C,2024-2025,24,L181,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00109,461-SCH-001,461,1,B,1.B,2024-2025,28,L176,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00110,461-SCH-005,461,3,B,3.B,2024-2025,22,L178,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00111,461-SCH-002,461,0,A,0.A,2024-2025,24,L204,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00112,461-SCH-007,461,8,C,8.C,2024-2025,27,L207,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00113,461-SCH-003,461,1,C,1.C,2024-2025,25,L208,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00114,461-SCH-002,461,4,B,4.B,2024-2025,27,L282,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00115,461-SCH-003,461,5,A,5.A,2024-2025,28,L119,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00116,461-SCH-006,461,2,B,2.B,2024-2025,28,L110,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00117,461-SCH-007,461,2,C,2.C,2024-2025,27,L278,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00118,461-SCH-007,461,8,B,8.B,2024-2025,28,L219,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00119,461-SCH-002,461,9,B,9.B,2024-2025,23,L294,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00120,461-SCH-002,461,3,B,3.B,2024-2025,22,L160,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00121,461-SCH-002,461,0,B,0.B,2024-2025,24,L208,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00122,461-SCH-007,461,9,B,9.B,2024-2025,22,L293,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00123,461-SCH-002,461,0,B,0.B,2024-2025,24,L219,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00124,461-SCH-001,461,3,A,3.A,2024-2025,24,L154,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00125,461-SCH-001,461,6,A,6.A,2024-2025,23,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00126,461-SCH-006,461,7,C,7.C,2024-2025,22,L183,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00127,461-SCH-005,461,5,B,5.B,2024-2025,28,L297,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00128,461-SCH-005,461,3,C,3.C,2024-2025,27,L116,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00129,461-SCH-003,461,4,B,4.B,2024-2025,25,L198,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00130,461-SCH-003,461,1,C,1.C,2024-2025,22,L116,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00131,461-SCH-006,461,8,A,8.A,2024-2025,26,L179,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00132,461-SCH-004,461,9,A,9.A,2024-2025,23,L288,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00133,461-SCH-006,461,8,B,8.B,2024-2025,28,L247,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00134,461-SCH-003,461,7,A,7.A,2024-2025,25,L165,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00135,461-SCH-007,461,3,A,3.A,2024-2025,25,L284,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00136,461-SCH-006,461,8,B,8.B,2024-2025,28,L208,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00137,461-SCH-006,461,1,A,1.A,2024-2025,24,L106,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00138,461-SCH-005,461,7,B,7.B,2024-2025,28,L107,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00139,461-SCH-001,461,8,B,8.B,2024-2025,24,L101,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00140,461-SCH-001,461,5,B,5.B,2024-2025,28,L284,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-461-00141,461-SCH-005,461,9,A,9.A,2024-2025,27,L196,true,2026-03-11 08:00:00,2026-03-11 08:00:00
CLS-461-00142,461-SCH-002,461,9,B,9.B,2024-2025,27,L107,true,2026-03-11 08:00:00,2026-03-11 08:00:00
CLS-461-00143,461-SCH-003,461,3,A,3.A,2024-2025,24,L177,true,2026-03-12 08:00:00,2026-03-12 08:00:00
CLS-461-00144,461-SCH-004,461,9,A,9.A,2024-2025,26,L280,true,2026-03-12 08:00:00,2026-03-12 08:00:00
