class_id,school_id,municipality_code,grade,section,class_name,academic_year,max_students,classroom_number,is_active,created_at,updated_at
CLS-751-00042,751-SCH-004,751,7,B,7.B,2024-2025,28,L185,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00043,751-SCH-001,751,0,B,0.B,2024-2025,28,L287,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00044,751-SCH-007,751,8,C,8.C,2024-2025,24,L171,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00045,751-SCH-001,751,4,A,4.A,2024-2025,28,L116,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00046,751-SCH-004,751,4,A,4.A,2024-2025,23,L181,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00047,751-SCH-001,751,0,A,0.A,2024-2025,22,L154,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00048,751-SCH-004,751,3,A,3.A,2024-2025,28,L124,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00049,751-SCH-006,751,6,B,6.B,2024-2025,28,L110,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00050,751-SCH-006,751,4,C,4.C,2024-2025,24,L228,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00051,751-SCH-005,751,0,A,0.A,2024-2025,22,L142,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00052,751-SCH-002,751,7,B,7.B,2024-2025,27,L219,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00053,751-SCH-006,751,0,C,0.C,2024-2025,27,L155,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00054,751-SCH-004,751,4,A,4.A,2024-2025,23,L181,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00055,751-SCH-005,751,8,C,8.C,2024-2025,26,L244,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00056,751-SCH-003,751,2,A,2.A,2024-2025,24,L235,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00057,751-SCH-005,751,0,C,0.C,2024-2025,24,L196,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00058,751-SCH-003,751,4,C,4.C,2024-2025,22,L127,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00059,751-SCH-001,751,2,A,2.A,2024-2025,24,L195,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00060,751-SCH-002,751,2,C,2.C,2024-2025,27,L263,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00061,751-SCH-001,751,1,B,1.B,2024-2025,26,L246,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00062,751-SCH-002,751,6,C,6.C,2024-2025,28,L168,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00063,751-SCH-001,751,0,A,0.A,2024-2025,24,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00064,751-SCH-007,751,9,B,9.B,2024-2025,25,L141,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00065,751-SCH-007,751,2,A,2.A,2024-2025,28,L247,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00066,751-SCH-003,751,7,A,7.A,2024-2025,26,L156,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00067,751-SCH-001,751,7,B,7.B,2024-2025,22,L129,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00068,751-SCH-001,751,6,A,6.A,2024-2025,27,L289,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00069,751-SCH-001,751,4,B,4.B,2024-2025,26,L283,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00070,751-SCH-003,751,6,B,6.B,2024-2025,22,L295,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00071,751-SCH-007,751,7,A,7.A,2024-2025,23,L139,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00072,751-SCH-003,751,7,C,7.C,2024-2025,28,L234,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00073,751-SCH-007,751,3,A,3.A,2024-2025,22,L196,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00074,751-SCH-001,751,5,B,5.B,2024-2025,23,L191,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00075,751-SCH-005,751,0,B,0.B,2024-2025,28,L183,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00076,751-SCH-002,751,0,B,0.B,2024-2025,22,L176,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00077,751-SCH-006,751,0,C,0.C,2024-2025,22,L207,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00078,751-SCH-002,751,5,C,5.C,2024-2025,28,L279,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00079,751-SCH-001,751,5,A,5.A,2024-2025,22,L297,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00080,751-SCH-006,751,1,C,1.C,2024-2025,25,L154,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00081,751-SCH-005,751,0,C,0.C,2024-2025,28,L123,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00082,751-SCH-005,751,4,C,4.C,2024-2025,28,L232,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00083,751-SCH-004,751,5,A,5.A,2024-2025,27,L156,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00084,751-SCH-001,751,0,C,0.C,2024-2025,27,L191,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00085,751-SCH-006,751,7,A,7.A,2024-2025,22,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00086,751-SCH-001,751,5,B,5.B,2024-2025,24,L201,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00087,751-SCH-005,751,9,A,9.A,2024-2025,23,L163,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00088,751-SCH-005,751,3,B,3.B,2024-2025,22,L280,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00089,751-SCH-002,751,8,A,8.A,2024-2025,22,L112,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00090,751-SCH-006,751,0,B,0.B,2024-2025,26,L212,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00091,751-SCH-007,751,9,A,9.A,2024-2025,25,L176,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00092,751-SCH-005,751,3,A,3.A,2024-2025,23,L271,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00093,751-SCH-006,751,7,B,7.B,2024-2025,25,L241,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00094,751-SCH-003,751,4,B,4.B,2024-2025,26,L114,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00095,751-SCH-004,751,0,C,0.C,2024-2025,25,L297,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00096,751-SCH-003,751,1,A,1.A,2024-2025,22,L271,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00097,751-SCH-007,751,1,C,1.C,2024-2025,23,L270,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00098,751-SCH-003,751,5,B,5.B,2024-2025,27,L274,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00099,751-SCH-002,751,6,C,6.C,2024-2025,24,L295,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00100,751-SCH-001,751,1,B,1.B,2024-2025,23,L224,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00101,751-SCH-007,751,4,A,4.A,2024-2025,27,L160,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00102,751-SCH-007,751,4,C,4.C,2024-2025,27,L232,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00103,751-SCH-002,751,1,C,1.C,2024-2025,27,L256,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00104,751-SCH-006,751,6,A,6.A,2024-2025,25,L289,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00105,751-SCH-001,751,2,C,2.C,2024-2025,23,L189,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00106,751-SCH-003,751,1,B,1.B,2024-2025,25,L225,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00107,751-SCH-005,751,4,B,4.B,2024-2025,24,L219,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00108,751-SCH-006,751,2,A,2.A,2024-2025,25,L183,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00109,751-SCH-005,751,2,C,2.C,2024-2025,27,L221,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00110,751-SCH-003,751,4,A,4.A,2024-2025,27,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00111,751-SCH-007,751,4,B,4.B,2024-2025,28,L217,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00112,751-SCH-007,751,7,B,7.B,2024-2025,26,L257,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00113,751-SCH-004,751,1,C,1.C,2024-2025,25,L155,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00114,751-SCH-007,751,6,A,6.A,2024-2025,23,L112,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00115,751-SCH-006,751,5,B,5.B,2024-2025,24,L136,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00116,751-SCH-004,751,3,B,3.B,2024-2025,28,L200,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00117,751-SCH-003,751,0,A,0.A,2024-2025,22,L168,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00118,751-SCH-007,751,0,C,0.C,2024-2025,25,L202,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00119,751-SCH-004,751,7,B,7.B,2024-2025,27,L138,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00120,751-SCH-007,751,8,B,8.B,2024-2025,22,L221,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00121,751-SCH-004,751,2,B,2.B,2024-2025,28,L294,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00122,751-SCH-001,751,6,B,6.B,2024-2025,22,L162,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00123,751-SCH-005,751,9,B,9.B,2024-2025,28,L135,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00124,751-SCH-006,751,7,C,7.C,2024-2025,22,L101,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00125,751-SCH-006,751,4,B,4.B,2024-2025,23,L217,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00126,751-SCH-002,751,0,C,0.C,2024-2025,24,L181,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00127,751-SCH-005,751,5,B,5.B,2024-2025,26,L148,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00128,751-SCH-002,751,7,B,7.B,2024-2025,26,L212,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00129,751-SCH-004,751,3,A,3.A,2024-2025,26,L269,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00130,751-SCH-004,751,3,C,3.C,2024-2025,28,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00131,751-SCH-001,751,7,C,7.C,2024-2025,24,L224,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00132,751-SCH-001,751,1,A,1.A,2024-2025,28,L266,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00133,751-SCH-006,751,6,A,6.A,2024-2025,24,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00134,751-SCH-002,751,3,C,3.C,2024-2025,24,L242,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00135,751-SCH-004,751,4,A,4.A,2024-2025,26,L189,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00136,751-SCH-001,751,5,C,5.C,2024-2025,26,L178,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00137,751-SCH-002,751,2,A,2.A,2024-2025,26,L299,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00138,751-SCH-001,751,3,C,3.C,2024-2025,23,L189,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00139,751-SCH-005,751,4,C,4.C,2024-2025,23,L222,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00140,751-SCH-006,751,8,A,8.A,2024-2025,22,L227,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-751-00141,751-SCH-003,751,0,C,0.C,2024-2025,27,L229,true,2026-03-11 08:00:00,2026-03-11 08:00:00
CLS-751-00142,751-SCH-001,751,4,A,4.A,2024-2025,27,L270,true,2026-03-11 08:00:00,2026-03-11 08:00:00
CLS-751-00143,751-SCH-003,751,5,A,5.A,2024-2025,27,L220,true,2026-03-12 08:00:00,2026-03-12 08:00:00
CLS-751-00144,751-SCH-003,751,5,B,5.B,2024-2025,28,L143,true,2026-03-12 08:00:00,2026-03-12 08:00:00
