class_id,school_id,municipality_code,grade,section,class_name,academic_year,max_students,classroom_number,is_active,created_at,updated_at
CLS-851-00091,851-SCH-005,851,9,C,9.C,2024-2025,22,L178,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00092,851-SCH-003,851,8,A,8.A,2024-2025,26,L135,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00093,851-SCH-002,851,0,B,0.B,2024-2025,26,L178,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00094,851-SCH-003,851,8,A,8.A,2024-2025,24,L203,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00095,851-SCH-003,851,3,A,3.A,2024-2025,24,L119,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00096,851-SCH-001,851,1,B,1.B,2024-2025,22,L218,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00097,851-SCH-005,851,3,B,3.B,2024-2025,22,L184,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00098,851-SCH-001,851,7,B,7.B,2024-2025,22,L111,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00099,851-SCH-001,851,1,A,1.A,2024-2025,23,L189,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00100,851-SCH-003,851,2,A,2.A,2024-2025,28,L298,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00101,851-SCH-004,851,2,A,2.A,2024-2025,25,L281,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00102,851-SCH-004,851,5,C,5.C,2024-2025,28,L110,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00103,851-SCH-002,851,9,B,9.B,2024-2025,24,L156,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00104,851-SCH-002,851,9,A,9.A,2024-2025,27,L160,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00105,851-SCH-003,851,4,C,4.C,2024-2025,28,L157,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00106,851-SCH-005,851,8,B,8.B,2024-2025,23,L222,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00107,851-SCH-003,851,8,C,8.C,2024-2025,23,L135,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00108,851-SCH-001,851,4,B,4.B,2024-2025,24,L257,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00109,851-SCH-002,851,6,B,6.B,2024-2025,28,L217,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00110,851-SCH-003,851,4,A,4.A,2024-2025,24,L209,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00111,851-SCH-001,851,8,A,8.A,2024-2025,23,L151,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00112,851-SCH-001,851,1,C,1.C,2024-2025,23,L152,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00113,851-SCH-004,851,4,C,4.C,2024-2025,23,L106,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00114,851-SCH-001,851,1,A,1.A,2024-2025,23,L167,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00115,851-SCH-004,851,8,A,8.A,2024-2025,26,L184,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00116,851-SCH-005,851,7,A,7.A,2024-2025,23,L277,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00117,851-SCH-002,851,1,C,1.C,2024-2025,27,L113,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00118,851-SCH-001,851,9,C,9.C,2024-2025,28,L122,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00119,851-SCH-003,851,7,B,7.B,2024-2025,24,L213,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00120,851-SCH-004,851,1,B,1.B,2024-2025,24,L148,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00121,851-SCH-003,851,7,C,7.C,2024-2025,24,L202,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00122,851-SCH-001,851,2,C,2.C,2024-2025,28,L222,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00123,851-SCH-003,851,0,B,0.B,2024-2025,24,L155,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00124,851-SCH-001,851,9,A,9.A,2024-2025,26,L271,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00125,851-SCH-005,851,5,B,5.B,2024-2025,26,L239,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00126,851-SCH-002,851,8,C,8.C,2024-2025,26,L216,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00127,851-SCH-001,851,5,B,5.B,2024-2025,28,L231,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00128,851-SCH-004,851,7,A,7.A,2024-2025,24,L101,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00129,851-SCH-002,851,2,C,2.C,2024-2025,26,L250,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00130,851-SCH-003,851,3,A,3.A,2024-2025,23,L269,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00131,851-SCH-001,851,3,A,3.A,2024-2025,28,L250,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00132,851-SCH-003,851,3,C,3.C,2024-2025,22,L284,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00133,851-SCH-002,851,5,C,5.C,2024-2025,25,L247,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00134,851-SCH-004,851,6,A,6.A,2024-2025,28,L264,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00135,851-SCH-003,851,5,C,5.C,2024-2025,27,L270,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00136,851-SCH-004,851,8,A,8.A,2024-2025,22,L162,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00137,851-SCH-002,851,4,C,4.C,2024-2025,26,L154,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00138,851-SCH-003,851,4,A,4.A,2024-2025,26,L234,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00139,851-SCH-003,851,3,A,3.A,2024-2025,28,L191,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-851-00140,851-SCH-003,851,3,A,3.A,2024-2025,25,L185,true,2026-03-09 08:00:00,2026-03-09 08:00:00
