class_id,school_id,municipality_code,grade,section,class_name,academic_year,max_students,classroom_number,is_active,created_at,updated_at
CLS-00047,851-SCH-003,851,0,C,0.C,2024-2025,27,L154,True,2026-02-27T13:34:08.130211,2026-02-27T13:34:08.130211
CLS-00048,851-SCH-003,851,1,A,1.A,2024-2025,24,L175,True,2026-02-27T13:34:08.130213,2026-02-27T13:34:08.130214
CLS-00049,851-SCH-003,851,2,A,2.A,2024-2025,26,L169,True,2026-02-27T13:34:08.130217,2026-02-27T13:34:08.130218
CLS-00050,851-SCH-003,851,2,B,2.B,2024-2025,23,L147,True,2026-02-27T13:34:08.130219,2026-02-27T13:34:08.130220
CLS-00051,851-SCH-003,851,2,C,2.C,2024-2025,24,L318,True,2026-02-27T13:34:08.130222,2026-02-27T13:34:08.130222
CLS-00052,851-SCH-003,851,3,A,3.A,2024-2025,21,L118,True,2026-02-27T13:34:08.130224,2026-02-27T13:34:08.130225
CLS-00053,851-SCH-003,851,4,A,4.A,2024-2025,28,L151,True,2026-02-27T13:34:08.130227,2026-02-27T13:34:08.130227
CLS-00054,851-SCH-003,851,4,B,4.B,2024-2025,28,L160,True,2026-02-27T13:34:08.130229,2026-02-27T13:34:08.130230
CLS-00055,851-SCH-003,851,5,A,5.A,2024-2025,20,L262,True,2026-02-27T13:34:08.130232,2026-02-27T13:34:08.130232
CLS-00056,851-SCH-003,851,6,A,6.A,2024-2025,28,L173,True,2026-02-27T13:34:08.130234,2026-02-27T13:34:08.130235
CLS-00057,851-SCH-003,851,6,B,6.B,2024-2025,20,L236,True,2026-02-27T13:34:08.130236,2026-02-27T13:34:08.130237
CLS-00058,851-SCH-003,851,7,A,7.A,2024-2025,24,L253,True,2026-02-27T13:34:08.130239,2026-02-27T13:34:08.130240
CLS-00059,851-SCH-003,851,8,A,8.A,2024-2025,21,L253,True,2026-02-27T13:34:08.130242,2026-02-27T13:34:08.130242
CLS-00060,851-SCH-003,851,9,A,9.A,2024-2025,23,L330,True,2026-02-27T13:34:08.130244,2026-02-27T13:34:08.130245
CLS-00061,851-SCH-004,851,0,A,0.A,2024-2025,25,L255,True,2026-02-27T13:34:08.130247,2026-02-27T13:34:08.130247
CLS-00062,851-SCH-004,851,1,A,1.A,2024-2025,23,L307,True,2026-02-27T13:34:08.130249,2026-02-27T13:34:08.130250
CLS-00063,851-SCH-004,851,1,B,1.B,2024-2025,27,L175,True,2026-02-27T13:34:08.130252,2026-02-27T13:34:08.130252
CLS-00064,851-SCH-004,851,2,A,2.A,2024-2025,27,L212,True,2026-02-27T13:34:08.130254,2026-02-27T13:34:08.130255
CLS-00065,851-SCH-004,851,2,B,2.B,2024-2025,24,L173,True,2026-02-27T13:34:08.130256,2026-02-27T13:34:08.130257
CLS-00066,851-SCH-004,851,3,A,3.A,2024-2025,21,L157,True,2026-02-27T13:34:08.130259,2026-02-27T13:34:08.130260
CLS-00067,851-SCH-004,851,3,B,3.B,2024-2025,20,L309,True,2026-02-27T13:34:08.130262,2026-02-27T13:34:08.130262
CLS-00068,851-SCH-004,851,4,A,4.A,2024-2025,25,L249,True,2026-02-27T13:34:08.130264,2026-02-27T13:34:08.130265
CLS-00069,851-SCH-004,851,5,A,5.A,2024-2025,20,L217,True,2026-02-27T13:34:08.130267,2026-02-27T13:34:08.130267
CLS-00070,851-SCH-004,851,5,B,5.B,2024-2025,22,L344,True,2026-02-27T13:34:08.130269,2026-02-27T13:34:08.130270
CLS-00071,851-SCH-004,851,6,A,6.A,2024-2025,27,L277,True,2026-02-27T13:34:08.130272,2026-02-27T13:34:08.130272
CLS-00072,851-SCH-004,851,7,A,7.A,2024-2025,20,L341,True,2026-02-27T13:34:08.130274,2026-02-27T13:34:08.130275
CLS-00073,851-SCH-004,851,7,B,7.B,2024-2025,26,L305,True,2026-02-27T13:34:08.130277,2026-02-27T13:34:08.130277
CLS-00074,851-SCH-004,851,7,C,7.C,2024-2025,21,L157,True,2026-02-27T13:34:08.130279,2026-02-27T13:34:08.130280
CLS-00075,851-SCH-004,851,8,A,8.A,2024-2025,23,L346,True,2026-02-27T13:34:08.130281,2026-02-27T13:34:08.130282
CLS-00076,851-SCH-004,851,8,B,8.B,2024-2025,27,L219,True,2026-02-27T13:34:08.130284,2026-02-27T13:34:08.130284
CLS-00077,851-SCH-004,851,8,C,8.C,2024-2025,26,L117,True,2026-02-27T13:34:08.130286,2026-02-27T13:34:08.130287
CLS-00078,851-SCH-004,851,9,A,9.A,2024-2025,28,L268,True,2026-02-27T13:34:08.130289,2026-02-27T13:34:08.130290
CLS-00079,851-SCH-004,851,9,B,9.B,2024-2025,21,L122,True,2026-02-27T13:34:08.130291,2026-02-27T13:34:08.130292
CLS-00080,851-SCH-005,851,0,A,0.A,2024-2025,26,L301,True,2026-02-27T13:34:08.130294,2026-02-27T13:34:08.130295
CLS-00081,851-SCH-005,851,1,A,1.A,2024-2025,21,L263,True,2026-02-27T13:34:08.130296,2026-02-27T13:34:08.130297
CLS-00082,851-SCH-005,851,2,A,2.A,2024-2025,28,L142,True,2026-02-27T13:34:08.130299,2026-02-27T13:34:08.130300
CLS-00083,851-SCH-005,851,2,B,2.B,2024-2025,26,L338,True,2026-02-27T13:34:08.130301,2026-02-27T13:34:08.130302
CLS-00084,851-SCH-005,851,3,A,3.A,2024-2025,28,L173,True,2026-02-27T13:34:08.130304,2026-02-27T13:34:08.130304
CLS-00085,851-SCH-005,851,3,B,3.B,2024-2025,27,L176,True,2026-02-27T13:34:08.130306,2026-02-27T13:34:08.130307
CLS-00086,851-SCH-005,851,3,C,3.C,2024-2025,28,L334,True,2026-02-27T13:34:08.130308,2026-02-27T13:34:08.130309
CLS-00087,851-SCH-005,851,4,A,4.A,2024-2025,28,L234,True,2026-02-27T13:34:08.130311,2026-02-27T13:34:08.130312
CLS-00088,851-SCH-005,851,5,A,5.A,2024-2025,27,L259,True,2026-02-27T13:34:08.130314,2026-02-27T13:34:08.130315
CLS-00089,851-SCH-005,851,6,A,6.A,2024-2025,28,L190,True,2026-02-27T13:34:08.130318,2026-02-27T13:34:08.130319
CLS-00090,851-SCH-005,851,6,B,6.B,2024-2025,25,L308,True,2026-02-27T13:34:08.130321,2026-02-27T13:34:08.130321
CLS-00091,851-SCH-005,851,6,C,6.C,2024-2025,28,L122,True,2026-02-27T13:34:08.130323,2026-02-27T13:34:08.130324
CLS-00092,851-SCH-005,851,7,A,7.A,2024-2025,27,L232,True,2026-02-27T13:34:08.130326,2026-02-27T13:34:08.130327
CLS-00093,851-SCH-005,851,7,B,7.B,2024-2025,23,L123,True,2026-02-27T13:34:08.130328,2026-02-27T13:34:08.130329
CLS-00094,851-SCH-005,851,8,A,8.A,2024-2025,28,L159,True,2026-02-27T13:34:08.130331,2026-02-27T13:34:08.130332
CLS-00095,851-SCH-005,851,8,B,8.B,2024-2025,25,L137,True,2026-02-27T13:34:08.130333,2026-02-27T13:34:08.130334
CLS-00096,851-SCH-005,851,8,C,8.C,2024-2025,22,L221,True,2026-02-27T13:34:08.130337,2026-02-27T13:34:08.130338
CLS-00097,851-SCH-005,851,9,A,9.A,2024-2025,26,L124,True,2026-02-27T13:34:08.130340,2026-02-27T13:34:08.130340
CLS-00098,851-SCH-005,851,9,B,9.B,2024-2025,20,L290,True,2026-02-27T13:34:08.130342,2026-02-27T13:34:08.130343
