class_id,school_id,municipality_code,grade,section,class_name,academic_year,max_students,classroom_number,is_active,created_at,updated_at
CLS-101-00019,101-SCH-001,101,7,B,7.B,2024-2025,25,L112,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00020,101-SCH-003,101,1,C,1.C,2024-2025,26,L263,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00021,101-SCH-005,101,5,A,5.A,2024-2025,25,L293,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00022,101-SCH-001,101,7,A,7.A,2024-2025,26,L224,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00023,101-SCH-007,101,7,C,7.C,2024-2025,22,L202,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00024,101-SCH-001,101,2,A,2.A,2024-2025,23,L152,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00025,101-SCH-002,101,3,A,3.A,2024-2025,26,L288,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00026,101-SCH-005,101,6,C,6.C,2024-2025,26,L203,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00027,101-SCH-006,101,1,A,1.A,2024-2025,28,L236,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00028,101-SCH-003,101,8,A,8.A,2024-2025,27,L141,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00029,101-SCH-004,101,8,B,8.B,2024-2025,22,L271,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00030,101-SCH-007,101,4,C,4.C,2024-2025,25,L229,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00031,101-SCH-004,101,2,A,2.A,2024-2025,22,L259,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00032,101-SCH-007,101,8,C,8.C,2024-2025,28,L261,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00033,101-SCH-002,101,3,A,3.A,2024-2025,23,L236,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00034,101-SCH-002,101,5,B,5.B,2024-2025,24,L160,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00035,101-SCH-004,101,1,B,1.B,2024-2025,28,L122,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00036,101-SCH-003,101,1,B,1.B,2024-2025,25,L269,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00037,101-SCH-001,101,7,A,7.A,2024-2025,27,L231,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00038,101-SCH-006,101,8,A,8.A,2024-2025,26,L215,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00039,101-SCH-001,101,7,C,7.C,2024-2025,24,L135,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00040,101-SCH-006,101,5,C,5.C,2024-2025,25,L272,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00041,101-SCH-006,101,9,B,9.B,2024-2025,25,L189,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00042,101-SCH-004,101,1,C,1.C,2024-2025,28,L270,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00043,101-SCH-003,101,4,A,4.A,2024-2025,26,L291,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00044,101-SCH-001,101,2,C,2.C,2024-2025,26,L109,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00045,101-SCH-003,101,2,C,2.C,2024-2025,24,L241,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00046,101-SCH-007,101,3,B,3.B,2024-2025,25,L209,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00047,101-SCH-006,101,8,A,8.A,2024-2025,23,L218,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00048,101-SCH-005,101,2,B,2.B,2024-2025,27,L200,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00049,101-SCH-004,101,1,A,1.A,2024-2025,24,L169,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00050,101-SCH-001,101,6,C,6.C,2024-2025,24,L203,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00051,101-SCH-003,101,4,A,4.A,2024-2025,25,L136,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00052,101-SCH-003,101,5,B,5.B,2024-2025,25,L265,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00053,101-SCH-001,101,2,A,2.A,2024-2025,23,L174,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00054,101-SCH-004,101,4,B,4.B,2024-2025,24,L110,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00055,101-SCH-001,101,9,A,9.A,2024-2025,26,L223,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00056,101-SCH-003,101,3,B,3.B,2024-2025,28,L164,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00057,101-SCH-001,101,3,A,3.A,2024-2025,22,L235,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00058,101-SCH-004,101,3,C,3.C,2024-2025,22,L285,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00059,101-SCH-007,101,2,A,2.A,2024-2025,27,L150,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00060,101-SCH-007,101,6,B,6.B,2024-2025,25,L158,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00061,101-SCH-002,101,2,A,2.A,2024-2025,28,L105,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00062,101-SCH-002,101,4,B,4.B,2024-2025,23,L120,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00063,101-SCH-006,101,0,C,0.C,2024-2025,28,L176,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00064,101-SCH-007,101,0,A,0.A,2024-2025,28,L287,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00065,101-SCH-004,101,3,C,3.C,2024-2025,27,L286,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00066,101-SCH-003,101,6,B,6.B,2024-2025,23,L244,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00067,101-SCH-007,101,8,C,8.C,2024-2025,22,L136,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00068,101-SCH-007,101,4,C,4.C,2024-2025,28,L239,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00069,101-SCH-006,101,7,A,7.A,2024-2025,23,L118,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00070,101-SCH-006,101,7,A,7.A,2024-2025,22,L104,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00071,101-SCH-004,101,9,A,9.A,2024-2025,22,L204,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00072,101-SCH-007,101,2,B,2.B,2024-2025,27,L273,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00073,101-SCH-003,101,4,C,4.C,2024-2025,27,L273,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00074,101-SCH-003,101,9,C,9.C,2024-2025,28,L286,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00075,101-SCH-006,101,3,A,3.A,2024-2025,24,L201,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00076,101-SCH-003,101,6,A,6.A,2024-2025,22,L113,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00077,101-SCH-007,101,4,B,4.B,2024-2025,27,L212,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00078,101-SCH-004,101,6,A,6.A,2024-2025,23,L142,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00079,101-SCH-003,101,6,A,6.A,2024-2025,25,L105,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00080,101-SCH-003,101,3,B,3.B,2024-2025,26,L236,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00081,101-SCH-004,101,4,B,4.B,2024-2025,22,L146,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00082,101-SCH-006,101,9,C,9.C,2024-2025,22,L226,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00083,101-SCH-005,101,9,C,9.C,2024-2025,22,L294,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00084,101-SCH-004,101,2,A,2.A,2024-2025,28,L275,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00085,101-SCH-004,101,4,C,4.C,2024-2025,23,L211,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00086,101-SCH-003,101,4,C,4.C,2024-2025,25,L220,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00087,101-SCH-005,101,2,C,2.C,2024-2025,22,L139,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00088,101-SCH-002,101,4,C,4.C,2024-2025,27,L146,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00089,101-SCH-005,101,8,A,8.A,2024-2025,23,L149,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00090,101-SCH-004,101,1,A,1.A,2024-2025,23,L175,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00091,101-SCH-001,101,4,C,4.C,2024-2025,27,L280,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00092,101-SCH-005,101,0,A,0.A,2024-2025,26,L262,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00093,101-SCH-001,101,2,C,2.C,2024-2025,26,L216,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00094,101-SCH-005,101,9,A,9.A,2024-2025,27,L283,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00095,101-SCH-002,101,4,B,4.B,2024-2025,28,L127,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00096,101-SCH-005,101,7,B,7.B,2024-2025,22,L171,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00097,101-SCH-004,101,3,B,3.B,2024-2025,23,L183,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00098,101-SCH-006,101,2,A,2.A,2024-2025,25,L142,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00099,101-SCH-001,101,4,C,4.C,2024-2025,22,L294,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00100,101-SCH-004,101,4,C,4.C,2024-2025,24,L144,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00101,101-SCH-003,101,5,B,5.B,2024-2025,26,L173,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00102,101-SCH-003,101,3,B,3.B,2024-2025,26,L214,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00103,101-SCH-006,101,5,C,5.C,2024-2025,28,L159,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00104,101-SCH-004,101,9,C,9.C,2024-2025,28,L195,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00105,101-SCH-002,101,7,A,7.A,2024-2025,25,L158,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00106,101-SCH-006,101,6,C,6.C,2024-2025,22,L251,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00107,101-SCH-006,101,4,A,4.A,2024-2025,28,L169,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00108,101-SCH-004,101,8,C,8.C,2024-2025,25,L227,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00109,101-SCH-003,101,9,C,9.C,2024-2025,22,L199,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00110,101-SCH-005,101,7,C,7.C,2024-2025,22,L208,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00111,101-SCH-003,101,3,A,3.A,2024-2025,28,L174,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00112,101-SCH-001,101,8,C,8.C,2024-2025,23,L107,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00113,101-SCH-005,101,9,C,9.C,2024-2025,27,L219,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00114,101-SCH-005,101,7,C,7.C,2024-2025,24,L192,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00115,101-SCH-004,101,7,C,7.C,2024-2025,28,L133,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00116,101-SCH-006,101,5,A,5.A,2024-2025,27,L158,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00117,101-SCH-004,101,3,A,3.A,2024-2025,24,L192,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00118,101-SCH-007,101,8,C,8.C,2024-2025,24,L272,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00119,101-SCH-006,101,3,C,3.C,2024-2025,25,L274,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00120,101-SCH-007,101,7,C,7.C,2024-2025,28,L210,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00121,101-SCH-005,101,3,C,3.C,2024-2025,23,L214,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00122,101-SCH-006,101,6,A,6.A,2024-2025,23,L233,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00123,101-SCH-006,101,6,C,6.C,2024-2025,28,L147,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00124,101-SCH-001,101,6,C,6.C,2024-2025,23,L286,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00125,101-SCH-005,101,2,A,2.A,2024-2025,25,L253,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00126,101-SCH-007,101,3,B,3.B,2024-2025,22,L165,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00127,101-SCH-007,101,9,A,9.A,2024-2025,22,L125,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00128,101-SCH-004,101,3,C,3.C,2024-2025,24,L131,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00129,101-SCH-004,101,5,C,5.C,2024-2025,24,L118,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00130,101-SCH-003,101,8,B,8.B,2024-2025,24,L205,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00131,101-SCH-005,101,6,B,6.B,2024-2025,22,L106,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00132,101-SCH-005,101,3,A,3.A,2024-2025,26,L187,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00133,101-SCH-007,101,9,B,9.B,2024-2025,25,L123,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00134,101-SCH-007,101,4,A,4.A,2024-2025,24,L117,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00135,101-SCH-007,101,2,A,2.A,2024-2025,24,L299,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00136,101-SCH-006,101,2,B,2.B,2024-2025,28,L145,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00137,101-SCH-005,101,7,A,7.A,2024-2025,24,L276,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00138,101-SCH-004,101,6,C,6.C,2024-2025,28,L282,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00139,101-SCH-007,101,0,A,0.A,2024-2025,25,L213,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00140,101-SCH-007,101,0,B,0.B,2024-2025,25,L184,true,2026-03-09 08:00:00,2026-03-09 08:00:00
CLS-101-00141,101-SCH-003,101,2,A,2.A,2024-2025,27,L245,true,2026-03-11 08:00:00,2026-03-11 08:00:00
CLS-101-00142,101-SCH-003,101,3,B,3.B,2024-2025,26,L186,true,2026-03-11 08:00:00,2026-03-11 08:00:00
CLS-101-00143,101-SCH-007,101,8,B,8.B,2024-2025,25,L182,true,2026-03-12 08:00:00,2026-03-12 08:00:00
CLS-101-00144,101-SCH-001,101,8,C,8.C,2024-2025,22,L288,true,2026-03-12 08:00:00,2026-03-12 08:00:00
